price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage
3000,limousine,2016,manuell,75,golf,100000,benzin,volkswagen,nein
2700,limousine,2017,manuell,64,polo,150000,benzin,volkswagen,nein
2490,limousine,2004,manuell,82,a_klasse,150000,benzin,mercedes_benz,nein
1399,kleinwagen,2001,manuell,60,arosa,150000,benzin,seat,nein
760,limousine,2016,manuell,75,lupo,150000,benzin,volkswagen,nein
2600,limousine,2004,automatik,95,a_klasse,150000,diesel,mercedes_benz,nein
600,kleinwagen,1994,automatik,60,polo,100000,benzin,volkswagen,nein
650,limousine,1997,manuell,100,passat,150000,benzin,volkswagen,nein
890,limousine,2017,manuell,0,clio,150000,benzin,renault,nein
3200,limousine,1991,manuell,116,golf,150000,benzin,bmw,nein
3750,kleinwagen,2010,automatik,61,fortwo,60000,benzin,Other,nein
13500,coupe,2007,automatik,190,a5,150000,diesel,audi,nein
1290,kleinwagen,2000,manuell,58,twingo,80000,benzin,renault,nein
13990,suv,2007,manuell,152,freelander,125000,diesel,Other,nein
14900,coupe,2010,manuell,211,scirocco,80000,benzin,volkswagen,nein
3800,kombi,2000,manuell,231,3er,150000,benzin,bmw,nein
3850,suv,2009,manuell,94,andere,50000,benzin,Other,nein
1000,limousine,1998,manuell,75,almera,150000,benzin,Other,nein
1990,kombi,2004,manuell,75,astra,150000,diesel,opel,nein
3050,kleinwagen,2009,manuell,65,punto,125000,benzin,fiat,nein
12990,kombi,2011,manuell,105,golf,90000,diesel,volkswagen,nein
2700,bus,2000,manuell,115,galaxy,150000,diesel,ford,nein
7250,bus,2000,manuell,151,transporter,150000,diesel,volkswagen,nein
10900,cabrio,1963,manuell,95,golf,100000,benzin,Other,nein
730,limousine,1997,automatik,101,golf,150000,benzin,peugeot,nein
700,coupe,1996,manuell,90,megane,125000,benzin,renault,nein
3000,limousine,1990,manuell,75,golf,150000,diesel,mercedes_benz,nein
2100,kombi,2000,manuell,136,c_klasse,150000,benzin,mercedes_benz,nein
1350,limousine,1999,manuell,120,156,125000,benzin,Other,nein
4950,limousine,2017,manuell,131,a4,150000,benzin,audi,nein
13750,coupe,2008,manuell,177,golf,150000,diesel,bmw,nein
6315,coupe,1994,manuell,116,calibra,150000,benzin,opel,ja
9500,kleinwagen,2011,manuell,143,ibiza,90000,diesel,seat,nein
7990,kombi,2004,automatik,150,e_klasse,150000,diesel,mercedes_benz,nein
3300,cabrio,2002,automatik,197,slk,150000,benzin,mercedes_benz,nein
3500,limousine,2017,manuell,0,panda,90000,diesel,fiat,nein
1500,limousine,2003,manuell,120,laguna,150000,benzin,renault,nein
1500,limousine,2000,manuell,116,focus,150000,benzin,ford,ja
4400,bus,2000,manuell,156,sprinter,150000,diesel,mercedes_benz,ja
599,kleinwagen,2001,manuell,60,1_reihe,150000,benzin,peugeot,nein
17250,limousine,2013,automatik,179,leon,60000,benzin,seat,nein
18950,limousine,2008,automatik,235,s_klasse,150000,diesel,mercedes_benz,nein
2300,kombi,2003,manuell,101,passat,150000,diesel,volkswagen,nein
6315,limousine,1990,manuell,0,golf,20000,benzin,Other,nein
1150,kombi,1999,manuell,143,5er,150000,diesel,bmw,nein
550,kleinwagen,1997,manuell,67,corsa,150000,diesel,opel,ja
10900,limousine,2004,automatik,218,x_reihe,150000,diesel,bmw,nein
3300,limousine,2017,manuell,0,corsa,150000,diesel,opel,nein
1950,limousine,2000,manuell,101,golf,150000,benzin,volkswagen,nein
1100,kleinwagen,1994,manuell,90,golf,150000,diesel,volkswagen,nein
1200,kleinwagen,1999,manuell,75,2_reihe,150000,benzin,peugeot,nein
5900,kleinwagen,2008,manuell,86,andere,100000,benzin,Other,nein
11490,kleinwagen,2012,manuell,75,polo,40000,diesel,volkswagen,nein
20900,kombi,2011,automatik,258,5er,150000,diesel,bmw,nein
6315,kombi,1997,automatik,170,5er,150000,benzin,bmw,ja
6315,limousine,2000,manuell,0,civic,150000,benzin,Other,nein
15999,limousine,2013,manuell,116,1er,30000,diesel,bmw,nein
750,limousine,1997,manuell,60,golf,150000,benzin,volkswagen,nein
3500,kleinwagen,2004,manuell,90,astra,125000,benzin,opel,nein
2500,kombi,2006,manuell,150,zafira,150000,diesel,opel,nein
3399,kleinwagen,2007,manuell,95,punto,125000,benzin,fiat,nein
12500,cabrio,2002,manuell,143,3er,125000,benzin,bmw,nein
1800,limousine,1990,manuell,0,polo,80000,benzin,volkswagen,nein
4300,limousine,2003,manuell,116,cooper,125000,benzin,Other,nein
6890,limousine,2009,manuell,110,golf,150000,diesel,volkswagen,nein
1150,kleinwagen,1991,manuell,33,polo,150000,lpg,volkswagen,nein
5500,kombi,2006,manuell,200,159,150000,diesel,Other,nein
4890,limousine,2004,manuell,105,a3,150000,diesel,audi,nein
2400,limousine,1999,manuell,116,golf,150000,benzin,volkswagen,nein
21500,kleinwagen,1968,manuell,125,andere,150000,benzin,Other,nein
68500,coupe,2011,automatik,650,andere,60000,benzin,mercedes_benz,nein
6315,limousine,2017,manuell,220,golf,30000,benzin,volkswagen,nein
2500,suv,1997,automatik,128,rav,150000,benzin,Other,nein
1999,kleinwagen,2001,manuell,75,lupo,50000,benzin,volkswagen,nein
790,kombi,1998,automatik,132,4_reihe,150000,benzin,peugeot,nein
950,kleinwagen,2001,manuell,54,seicento,125000,benzin,fiat,nein
1350,coupe,1998,automatik,218,clk,150000,benzin,mercedes_benz,nein
6315,limousine,2002,manuell,125,vectra,150000,diesel,opel,nein
4155,limousine,2016,manuell,69,ibiza,150000,benzin,seat,nein
750,limousine,1994,manuell,122,c_klasse,150000,benzin,mercedes_benz,nein
8250,kleinwagen,2012,automatik,54,fortwo,60000,diesel,Other,nein
2100,bus,1986,manuell,90,transporter,30000,diesel,volkswagen,nein
500,limousine,2016,manuell,190,passat,150000,benzin,volkswagen,nein
6315,limousine,2017,manuell,0,punto,150000,benzin,fiat,nein
699,limousine,2017,manuell,72,golf,150000,benzin,opel,nein
29000,suv,2011,manuell,122,defender,80000,diesel,Other,nein
1200,limousine,1997,manuell,75,astra,150000,benzin,opel,nein
28900,limousine,2015,manuell,150,a3,20000,diesel,audi,nein
7490,kleinwagen,2013,manuell,86,i_reihe,30000,benzin,Other,nein
5800,limousine,2010,manuell,109,a_klasse,150000,diesel,mercedes_benz,nein
999,kleinwagen,2001,automatik,60,polo,150000,benzin,volkswagen,ja
24850,cabrio,2008,automatik,272,3er,70000,benzin,bmw,nein
2800,limousine,1990,manuell,75,e_klasse,150000,diesel,mercedes_benz,nein
17850,limousine,2011,manuell,177,x_reihe,70000,diesel,bmw,nein
8999,bus,2011,manuell,106,kangoo,60000,benzin,renault,nein
6900,bus,1999,manuell,174,transporter,150000,benzin,volkswagen,nein
23490,kleinwagen,2014,manuell,136,a_klasse,30000,diesel,mercedes_benz,nein
1900,limousine,2017,manuell,0,polo,150000,benzin,volkswagen,nein
6315,limousine,2000,manuell,0,golf,125000,benzin,renault,nein
13990,bus,2001,automatik,102,transporter,150000,diesel,volkswagen,nein
19000,limousine,1970,automatik,148,andere,150000,benzin,mercedes_benz,nein
3450,bus,2002,manuell,95,andere,150000,diesel,mercedes_benz,nein
18800,suv,2009,automatik,272,range_rover_sport,150000,diesel,Other,nein
1200,kleinwagen,1999,manuell,80,punto,125000,benzin,fiat,nein
24599,kombi,2012,manuell,177,a6,125000,diesel,audi,nein
6000,suv,2006,automatik,224,touareg,150000,diesel,volkswagen,nein
600,limousine,1995,manuell,75,golf,150000,benzin,volkswagen,nein
2700,kleinwagen,2003,manuell,109,a3,150000,benzin,audi,nein
850,limousine,1999,manuell,105,3er,150000,benzin,bmw,nein
6900,cabrio,2007,manuell,126,mx_reihe,125000,benzin,Other,nein
6500,limousine,2004,manuell,163,a4,150000,diesel,audi,nein
4200,limousine,2016,manuell,0,aygo,125000,benzin,Other,nein
28900,limousine,2015,automatik,150,outlander,20000,diesel,Other,nein
16500,bus,2012,manuell,140,andere,60000,diesel,fiat,nein
4400,kleinwagen,2012,manuell,68,andere,70000,benzin,Other,nein
6315,limousine,2000,manuell,140,900,150000,diesel,Other,nein
3690,kombi,2001,manuell,131,passat,150000,diesel,volkswagen,nein
2500,bus,1997,manuell,54,andere,150000,benzin,Other,nein
7500,limousine,2003,automatik,143,c_klasse,90000,benzin,mercedes_benz,nein
5480,kombi,2008,manuell,109,ceed,100000,benzin,Other,nein
1850,bus,2008,manuell,75,combo,150000,diesel,opel,nein
6315,limousine,2017,manuell,0,clio,150000,benzin,renault,nein
1150,kleinwagen,1999,manuell,0,clio,150000,benzin,renault,nein
4900,kombi,2005,automatik,140,passat,150000,diesel,volkswagen,nein
6300,bus,2005,manuell,109,vito,150000,diesel,mercedes_benz,nein
6315,kleinwagen,1994,manuell,54,clio,150000,benzin,renault,nein
3900,limousine,1966,manuell,0,andere,150000,benzin,Other,ja
8000,bus,2009,manuell,170,andere,150000,diesel,Other,nein
1000,kleinwagen,2003,manuell,58,clio,150000,benzin,renault,nein
16900,limousine,2009,automatik,204,c_klasse,100000,diesel,mercedes_benz,nein
11500,limousine,2016,manuell,174,transporter,150000,benzin,volkswagen,ja
4500,limousine,1996,automatik,286,5er,150000,lpg,bmw,nein
9500,suv,2005,automatik,224,touareg,150000,diesel,volkswagen,nein
3200,cabrio,1990,manuell,98,golf,150000,benzin,volkswagen,nein
4000,kleinwagen,2002,automatik,102,a_klasse,40000,benzin,mercedes_benz,nein
2400,kombi,2005,manuell,150,croma,150000,benzin,fiat,ja
1750,kleinwagen,2002,manuell,58,twingo,150000,benzin,renault,nein
5450,kleinwagen,2008,manuell,90,yaris,100000,diesel,Other,nein
22800,kombi,2015,manuell,150,golf,20000,diesel,volkswagen,nein
1700,bus,2000,manuell,145,galaxy,150000,benzin,ford,nein
10199,limousine,2017,manuell,143,1er,125000,diesel,bmw,nein
4999,kombi,2003,automatik,150,a6,150000,benzin,audi,ja
6315,limousine,1997,manuell,116,golf,150000,benzin,bmw,ja
1350,kleinwagen,2000,manuell,118,golf,150000,benzin,volkswagen,nein
2300,limousine,1996,automatik,0,7er,150000,benzin,bmw,nein
3250,kleinwagen,2004,manuell,60,corsa,70000,benzin,opel,nein
11690,kleinwagen,2015,manuell,69,corsa,5000,benzin,opel,nein
3850,cabrio,2005,manuell,90,tigra,125000,benzin,opel,nein
1000,coupe,1995,manuell,140,3er,5000,benzin,bmw,nein
4700,kleinwagen,2005,manuell,116,cooper,90000,benzin,Other,nein
1600,bus,2000,manuell,116,galaxy,150000,benzin,ford,ja
1350,kombi,1996,automatik,116,3er,150000,benzin,bmw,nein
8200,limousine,2006,manuell,140,a4,90000,diesel,audi,nein
7777,cabrio,2012,automatik,54,fortwo,80000,diesel,Other,nein
3850,limousine,2006,manuell,139,andere,150000,diesel,renault,nein
6500,kombi,2010,manuell,131,megane,125000,diesel,renault,nein
2399,andere,1998,manuell,79,vito,150000,diesel,mercedes_benz,nein
6315,kleinwagen,1992,manuell,72,1_reihe,150000,benzin,Other,ja
2500,kleinwagen,2004,manuell,69,fiesta,80000,benzin,ford,nein
2800,bus,2007,manuell,111,scenic,125000,benzin,renault,nein
1850,coupe,1998,automatik,193,clk,150000,benzin,mercedes_benz,nein
2400,limousine,1998,manuell,125,passat,150000,benzin,volkswagen,nein
699,limousine,2016,manuell,60,ka,150000,benzin,ford,nein
40700,coupe,2015,automatik,230,tt,20000,benzin,audi,nein
900,kleinwagen,1998,manuell,54,corsa,90000,benzin,opel,nein
3799,cabrio,1996,manuell,150,3er,150000,benzin,bmw,nein
5200,bus,2004,manuell,129,verso,125000,benzin,Other,nein
6600,kombi,2006,automatik,163,e_klasse,150000,benzin,mercedes_benz,nein
600,limousine,1992,manuell,146,andere,150000,benzin,fiat,ja
950,kleinwagen,2000,manuell,60,ka,125000,benzin,ford,nein
16500,limousine,2018,manuell,174,transporter,150000,benzin,volkswagen,nein
4300,kombi,2005,manuell,90,octavia,150000,diesel,Other,nein
6315,kleinwagen,1994,manuell,50,1_reihe,150000,benzin,peugeot,nein
3400,limousine,2001,manuell,120,147,70000,benzin,Other,nein
5700,suv,2005,manuell,145,santa,125000,benzin,Other,nein
1600,bus,2006,manuell,86,note,150000,diesel,Other,ja
750,limousine,2000,manuell,75,astra,150000,benzin,opel,ja
13990,limousine,2007,automatik,231,c_klasse,150000,benzin,mercedes_benz,nein
3100,kombi,2002,manuell,163,a4,150000,diesel,audi,nein
7199,kombi,2011,manuell,111,3_reihe,100000,diesel,peugeot,nein
8350,kombi,2006,automatik,140,passat,150000,diesel,volkswagen,nein
6315,kleinwagen,2002,manuell,80,punto,150000,benzin,fiat,nein
3940,kleinwagen,2005,manuell,54,polo,50000,benzin,volkswagen,nein
600,kleinwagen,1998,manuell,0,1_reihe,125000,benzin,peugeot,nein
7700,coupe,2009,manuell,0,scirocco,150000,benzin,volkswagen,nein
24300,kleinwagen,2014,automatik,170,a_klasse,30000,diesel,mercedes_benz,nein
2000,kombi,2004,manuell,150,vectra,150000,benzin,opel,nein
12500,kombi,2010,manuell,122,cooper,70000,benzin,Other,nein
2000,kleinwagen,2005,manuell,70,fox,150000,diesel,volkswagen,nein
9200,coupe,2003,automatik,218,clk,150000,benzin,mercedes_benz,nein
7800,limousine,2010,manuell,105,leon,90000,benzin,seat,nein
2000,limousine,2001,manuell,101,focus,150000,benzin,ford,nein
1499,limousine,1995,manuell,101,a4,150000,benzin,audi,nein
6315,limousine,2001,manuell,88,andere,150000,benzin,Other,nein
2800,kombi,1998,manuell,90,golf,125000,diesel,volkswagen,nein
6315,limousine,1996,manuell,0,vectra,150000,benzin,opel,nein
5290,bus,2007,automatik,105,roomster,150000,benzin,Other,nein
2350,kleinwagen,2001,manuell,75,a2,150000,diesel,audi,nein
850,kleinwagen,1997,manuell,57,1_reihe,150000,benzin,peugeot,nein
4900,kombi,2008,automatik,140,octavia,150000,diesel,Other,nein
1590,cabrio,1999,manuell,101,golf,150000,benzin,volkswagen,nein
8300,kleinwagen,2011,manuell,156,2_reihe,40000,benzin,peugeot,nein
1950,kleinwagen,2004,manuell,60,punto,125000,benzin,fiat,nein
1000,limousine,1996,manuell,90,c_klasse,150000,benzin,mercedes_benz,nein
5200,limousine,2004,manuell,116,a_klasse,150000,benzin,mercedes_benz,nein
2300,kleinwagen,2002,manuell,0,polo,150000,benzin,volkswagen,nein
600,kombi,1998,manuell,136,vectra,150000,benzin,opel,nein
5700,kombi,2006,automatik,145,mondeo,125000,benzin,ford,nein
8900,suv,1990,manuell,177,wrangler,70000,benzin,Other,nein
6315,coupe,2001,manuell,163,c_klasse,30000,benzin,mercedes_benz,nein
1500,limousine,1998,manuell,101,passat,150000,benzin,volkswagen,nein
13000,limousine,2009,manuell,226,focus,100000,benzin,ford,nein
18500,limousine,2017,manuell,143,3er,70000,diesel,bmw,nein
2900,limousine,2001,manuell,75,golf,80000,benzin,volkswagen,nein
1990,cabrio,1995,automatik,150,3er,150000,benzin,bmw,nein
5999,bus,2007,manuell,140,galaxy,150000,diesel,ford,nein
4250,kleinwagen,2006,manuell,88,clio,150000,benzin,renault,nein
1200,kleinwagen,1995,automatik,75,golf,150000,benzin,volkswagen,nein
6315,kleinwagen,2008,manuell,69,fox,150000,diesel,volkswagen,ja
1200,kombi,2000,manuell,101,focus,150000,benzin,ford,nein
4750,limousine,2017,manuell,86,polo,150000,benzin,volkswagen,nein
8100,kombi,2009,manuell,160,golf,125000,benzin,volkswagen,nein
1200,kombi,1997,manuell,101,golf,150000,benzin,volkswagen,nein
9200,limousine,2010,manuell,105,golf,100000,benzin,volkswagen,nein
570,kombi,1996,manuell,125,a4,150000,benzin,audi,nein
2600,limousine,1998,manuell,136,e_klasse,150000,benzin,mercedes_benz,nein
888,coupe,1996,manuell,106,tigra,150000,benzin,opel,nein
2500,limousine,2017,manuell,75,golf,150000,benzin,volkswagen,nein
4600,coupe,2007,manuell,105,astra,150000,benzin,opel,nein
6315,limousine,2018,manuell,75,golf,150000,benzin,volkswagen,nein
3700,bus,2003,manuell,0,transporter,150000,diesel,volkswagen,ja
6315,limousine,2000,automatik,197,s_klasse,150000,diesel,mercedes_benz,nein
6315,limousine,1986,automatik,160,golf,150000,lpg,mercedes_benz,nein
500,limousine,1995,manuell,0,golf,150000,benzin,volkswagen,nein
6315,limousine,2000,manuell,150,5er,150000,benzin,bmw,ja
1950,kombi,2002,manuell,163,c_klasse,150000,benzin,mercedes_benz,ja
3999,bus,2004,manuell,105,touran,150000,diesel,volkswagen,nein
39890,coupe,2011,manuell,436,golf,30000,benzin,Other,nein
750,limousine,2001,manuell,75,astra,150000,diesel,opel,ja
1795,limousine,1998,manuell,101,passat,150000,benzin,volkswagen,nein
1650,kleinwagen,2003,manuell,77,jazz,150000,benzin,Other,nein
4500,suv,1991,automatik,171,cherokee,125000,benzin,Other,nein
11099,limousine,2016,automatik,117,juke,70000,benzin,Other,nein
13500,kleinwagen,2012,manuell,211,cooper,150000,benzin,Other,nein
2600,coupe,2001,manuell,129,c_klasse,150000,benzin,mercedes_benz,nein
2800,kleinwagen,2008,manuell,58,twingo,100000,benzin,renault,nein
1250,limousine,2000,automatik,100,polo,150000,benzin,volkswagen,nein
9999,kombi,2009,manuell,143,a4,150000,diesel,audi,nein
1190,kombi,2000,manuell,75,polo,150000,benzin,volkswagen,nein
6315,kleinwagen,1997,manuell,45,corsa,150000,benzin,opel,nein
3500,limousine,2002,manuell,101,golf,150000,diesel,volkswagen,nein
4200,limousine,2004,manuell,105,golf,150000,diesel,volkswagen,nein
6850,kombi,2009,manuell,110,passat,150000,diesel,volkswagen,nein
1350,kombi,2002,manuell,101,focus,150000,benzin,ford,nein
1250,limousine,2016,manuell,105,stilo,150000,benzin,fiat,nein
9200,limousine,2007,manuell,300,leon,125000,benzin,seat,nein
6315,kleinwagen,2000,manuell,0,golf,100000,benzin,volkswagen,nein
550,kombi,2000,automatik,107,megane,150000,benzin,renault,ja
4000,limousine,2001,automatik,193,5er,150000,diesel,bmw,nein
9800,kleinwagen,2012,manuell,99,yaris,10000,benzin,Other,nein
700,suv,1992,manuell,116,andere,150000,benzin,opel,nein
3450,kombi,2006,manuell,105,astra,150000,benzin,opel,nein
1200,suv,1973,automatik,250,andere,150000,benzin,Other,nein
2000,kombi,1998,manuell,0,golf,150000,benzin,bmw,nein
1450,kombi,2001,manuell,0,passat,150000,benzin,volkswagen,nein
16250,coupe,2011,automatik,156,andere,60000,benzin,peugeot,nein
1890,limousine,2004,manuell,0,colt,150000,benzin,Other,nein
2700,kombi,2003,automatik,180,a4,150000,diesel,audi,ja
650,kombi,2001,manuell,125,vectra,150000,benzin,opel,nein
2500,limousine,2002,automatik,220,a4,90000,benzin,audi,ja
770,kleinwagen,2002,manuell,60,punto,150000,benzin,fiat,nein
4999,limousine,2000,automatik,170,3er,150000,benzin,bmw,nein
2500,limousine,1997,automatik,136,vectra,125000,benzin,opel,nein
4000,limousine,2005,manuell,113,megane,125000,benzin,renault,nein
750,limousine,1996,manuell,101,a4,150000,benzin,audi,nein
1300,limousine,2004,manuell,118,laguna,150000,benzin,renault,ja
3200,kombi,2001,automatik,170,3er,150000,benzin,bmw,nein
3500,limousine,2005,automatik,109,a_klasse,125000,diesel,mercedes_benz,ja
3390,kleinwagen,2006,manuell,65,punto,125000,benzin,fiat,nein
800,kleinwagen,2001,manuell,60,punto,150000,benzin,fiat,nein
1290,limousine,1995,manuell,0,a4,150000,benzin,audi,nein
3500,kleinwagen,2008,manuell,80,fiesta,70000,benzin,ford,nein
16500,limousine,2008,automatik,272,c_klasse,50000,benzin,mercedes_benz,nein
6315,limousine,2016,manuell,0,andere,150000,benzin,Other,nein
3000,limousine,2010,manuell,77,punto,125000,benzin,fiat,ja
7200,bus,2007,automatik,131,s_max,150000,diesel,ford,nein
2290,kombi,2003,manuell,116,mondeo,150000,diesel,ford,nein
2999,limousine,1997,automatik,286,5er,150000,benzin,bmw,nein
1600,limousine,2001,automatik,165,a6,150000,benzin,audi,ja
7900,kombi,1997,automatik,286,5er,150000,benzin,bmw,nein
29350,limousine,2012,manuell,320,m_reihe,50000,benzin,bmw,nein
8000,bus,2000,manuell,151,transporter,150000,diesel,volkswagen,nein
3600,kombi,2000,manuell,179,a6,150000,diesel,audi,nein
3699,limousine,2002,manuell,122,vectra,150000,benzin,opel,nein
550,limousine,2017,manuell,0,andere,150000,benzin,Other,ja
6315,limousine,1980,manuell,0,golf,150000,benzin,audi,nein
1200,limousine,2002,manuell,131,mondeo,150000,diesel,ford,nein
500,limousine,2016,manuell,0,astra,150000,benzin,opel,nein
6315,kleinwagen,1992,manuell,45,polo,10000,benzin,volkswagen,nein
2500,limousine,2017,manuell,65,polo,150000,benzin,volkswagen,nein
1300,bus,2002,manuell,102,scenic,150000,diesel,renault,nein
30000,kombi,2014,automatik,194,insignia,5000,diesel,opel,nein
2399,bus,1995,manuell,60,transporter,150000,diesel,volkswagen,nein
2700,kombi,2001,manuell,131,golf,150000,diesel,volkswagen,nein
1180,kleinwagen,2002,manuell,60,punto,100000,benzin,fiat,nein
12250,bus,2006,manuell,131,transporter,70000,diesel,volkswagen,nein
7950,kombi,2009,manuell,80,caddy,80000,benzin,volkswagen,nein
999,bus,1996,manuell,64,caddy,150000,diesel,volkswagen,nein
2350,kombi,1997,manuell,226,v70,150000,benzin,Other,nein
1500,kleinwagen,2000,manuell,0,2_reihe,80000,benzin,peugeot,nein
4650,limousine,1983,automatik,69,jetta,70000,benzin,volkswagen,nein
1100,limousine,1988,automatik,101,c_klasse,150000,benzin,mercedes_benz,nein
3450,kleinwagen,2004,automatik,68,fusion,150000,diesel,ford,nein
2000,kombi,2002,manuell,131,a4,5000,diesel,audi,nein
3500,kleinwagen,2001,manuell,75,a2,150000,benzin,audi,nein
10300,kleinwagen,2014,manuell,90,polo,20000,benzin,volkswagen,nein
